Domain	Phylum	Class	Order	Family	Genus	Segments(Nodes)	Links(Edges)	No. genomes	Ref
Bacteria	4484-113	4484-113	4484-113	JAFGCY01	JAHEFU01	103141	137960	3	GCA_022646745.1
Bacteria	Hydrogenedentota	Hydrogenedentia	Hydrogenedentiales	SLHB01	JAHDWY01	228152	303922	3	GCA_020849535.1
Bacteria	Krumholzibacteriota	Krumholzibacteria	LZORAL124-64-63	LZORAL124-64-63	JAGRNP01	3168	3695	3	GCA_020440705.1
Bacteria	Acidobacteriota	Vicinamibacteria	Fen-336	JAGNNV01	JAGNNV01	535	0	3	GCA_016650185.1
Bacteria	Verrucomicrobiota	Kiritimatiellia	LD1-PB3_A	JAGNIJ01	JAGNIJ01	356	0	3	GCA_018823105.1
Bacteria	Acidobacteriota	Terriglobia	Bryobacterales	Bryobacteraceae	JAFLBB01	496886	662712	4	GCA_020847045.1
Bacteria	WOR-3	SDB-A	SDB-A	SDB-A	JAFGIG01	106	0	3	GCA_016926475.1
Archaea	Aenigmatarchaeota	Aenigmatarchaeia	QMZP01	JAFGSV01	JAFGFG01	9	0	3	GCA_016931255.1
Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	JAFDVJ01	2254	2577	4	GCA_022843305.1
Archaea	Iainarchaeota	Iainarchaeia	Iainarchaeales	GCA-2688035	JAFCCL01	155	0	4	GCA_017610485.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	JAFAMB01	JAFAVN01	31834	41469	4	GCA_019237325.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	JAFAMB01	JAFAMB01	6851	8556	4	GCA_019246215.1
Bacteria	Hydrogenedentota	Hydrogenedentia	Hydrogenedentiales	JAEUWI01	JAEUWI01	530	0	3	GCA_016791475.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	DEV007	JAEUHH01	120	0	4	GCA_016795505.1
Bacteria	Acidobacteriota	Holophagae	Holophagales	Holophagaceae	JADJVL01	34	0	4	GCA_016710635.1
Bacteria	Acidobacteriota	Blastocatellia	Chloracidobacteriales	JADJPF01	JADJPF01	839	0	3	GCA_023265235.1
Bacteria	Acidobacteriota	Thermoanaerobaculia	Gp7-AA8	Gp7-AA8	JADGNZ01	3023	3713	3	GCA_017883235.1
Bacteria	Zixibacteria	MSB-5A5	GN15	FEB-12	JACZWU01	548339	737680	4	GCA_022571845.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	JACTMZ01	JACTMZ01	65725	87557	9	GCA_903934135.1
Bacteria	Acidobacteriota	Terriglobia	Bryobacterales	Bryobacteraceae	JACTMJ01	3871	5125	3	GCA_014584705.1
Bacteria	Acidobacteriota	Thermoanaerobaculia	UBA5704	UBA5704	JACTMI01	319	0	4	GCA_017860005.1
Bacteria	Zixibacteria	MSB-5A5	WJJR01	WJJR01	JACRMA01	38613	51337	3	GCA_016235085.1
Archaea	Aenigmatarchaeota	Aenigmatarchaeia	GW2011-AR5	GW2011-AR5	JACQID01	96	0	3	GCA_016198645.1
Bacteria	Acidobacteriota	Terriglobia	Acidoferrales	UBA7541	JACQDE01	2437	3049	3	GCA_023481105.1
Archaea	Aenigmatarchaeota	Aenigmatarchaeia	JACPZZ01	JACPZZ01	JACPZZ01	50	0	5	GCA_016177205.1
Bacteria	UBP17	UBA6191	JACPRK01	JACPRK01	JACPRK01	52155	69324	3	GCA_016190005.1
Archaea	Aenigmatarchaeota	Aenigmatarchaeia	CG10238-14	SCSR01	JACOWB01	8	0	3	GCA_018920185.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	UBA1100	JACNJL01	196159	262099	3	GCA_014382585.1
Archaea	Halobacteriota	Syntropharchaeia	ANME-1	ANME-1	JACGMN01	5111	6617	5	GCA_016928455.1
Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	2-12-FULL-66-21	JACDCA01	847	0	3	GCA_013817065.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	UBA10450	JACCTI01	956	852	7	GCA_013820755.1
Bacteria	AABM5-125-24	RPQS01	RPQS01	RPQS01	JABWCQ01	9	0	7	GCA_016703065.1
Bacteria	Marinisomatota	UBA8477	UBA8477	UBA8477	JABMPR01	9001	11848	16	GCA_016844945.1
Bacteria	Verrucomicrobiota	Kiritimatiellia	UBA8416	JABMPJ01	JABMPJ01	113	0	3	GCA_016783675.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	JABJCN01	JABJCN01	252	0	3	GCA_018668635.1
Bacteria	Marinisomatota	Marinisomatia	Marinisomatales	UBA1611	JABHGY01	7546	9911	3	GCA_018658715.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Methylacidiphilales	UBA1321	JABDGH01	100	0	7	GCA_013285645.1
Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales	UBA4085	JAAZPG01	434	0	3	GCA_016867585.1
Archaea	Iainarchaeota	Iainarchaeia	Iainarchaeales	JAAZKV01	JAAZKV01	34	0	4	GCA_012799645.1
Bacteria	Verrucomicrobiota	Lentisphaeria	UBA1407	UBA1407	JAAZKI01	692	0	3	GCA_022709995.1
Bacteria	Bacillota_B	Desulfitobacteriia	Desulfitobacteriales	Syntrophobotulaceae	JAAYMU01	107158	142951	3	GCA_012521215.1
Bacteria	Acidobacteriota	Thermoanaerobaculia	UBA5704	UBA5704	JAAYLR01	5227	6089	3	GCA_023384635.1
Bacteria	Bacillota_B	Syntrophomonadia	Syntrophomonadales	Syntrophomonadaceae	JAAYJK01	179145	239488	5	GCA_016841875.1
Bacteria	Acidobacteriota	UBA6911	UBA6911	UBA6911	JAAYCX01	76655	102555	3	GCA_016934555.1
Bacteria	Hydrogenedentota	Hydrogenedentia	Hydrogenedentiales	CAITNO01	JAAYBJ01	2316	2635	4	GCA_012730105.1
Bacteria	JAAXHH01	JAAXHH01	JAAXHH01	JAAXHH01	JAAXHH01	1481630	2040280	9	GCA_009837395.1
Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	UBA8438	JAAXGX01	217	0	3	GCA_012271165.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	DEV007	JAADHD01	479	0	3	GCA_013152075.1
Archaea	Hydrothermarchaeota	Hydrothermarchaeia	Hydrothermarchaeales	BMS3B	JAADFX01	132	0	3	GCA_015521565.1
Bacteria	WOR-3	Hydrothermia	LBFQ01	LBFQ01	JAADCS01	218	0	4	GCA_015494805.1
Bacteria	Zixibacteria	MSB-5A5	JAABVY01	JAABVY01	JAABVY01	149423	199276	3	GCA_011056555.1
Bacteria	Verrucomicrobiota	Kiritimatiellia	CAIKKV01	CAITUY01	JAABPW01	8921	11344	3	GCA_903934155.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	IMCC26134_A	206125	275077	6	GCA_903869675.1
Bacteria	Acidobacteriota	Blastocatellia	HR10	HR10	HR10	329018	438961	3	GCA_002923315.1
Bacteria	Acidobacteriota	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Holophaga	246	0	12	GCA_020048105.1
Bacteria	Bacillota_B	Dehalobacteriia	UBA4068	UBA4068	HGM13862	4821	6329	5	GCA_944393575.1
Bacteria	Bacillota_B	Desulfitobacteriia	Heliobacteriales	Heliobacteriaceae	Heliomicrobium	77668	103565	3	GCF_009877425.1
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Halovivax	4284	5753	7	GCF_024498195.1
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Halovenus	1	0	13	GCA_000416085.1
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Haloterrigena	162862	219507	5	GCF_000337495.1
Archaea	Halobacteriota	Halobacteria	Halobacteriales	QS-9-68-17	Halostella	74219	99069	5	GCF_004785955.1
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Halostagnicola	58	42	3	GCF_000691505.1
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Halosimplex	101566	135706	7	GCF_004698125.1
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Halosegnis	152176	203333	7	GCA_003021175.1
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haladaptataceae	Halorussus	4	0	17	GCF_004087835.1
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halorubrum	528216	732660	51	GCF_000739595.1
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Halorientalis	313085	420319	7	GCF_001989615.1
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Halorhabdus	2	0	6	GCF_000470655.1
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Haloquadratum	2	0	4	GCA_000416005.1
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Haloprofundus	1382393	1935055	5	GCF_003439925.1
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Haloplanus	1552	1828	10	GCF_000427685.1
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halopenitus	132220	176180	3	GCF_900108505.1
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halonotius	71677	95439	5	GCF_003605635.1
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Halomicrobium	440868	589210	7	GCF_020405185.1
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Halomicroarcula	915144	1245939	9	GCF_004681185.1
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Halomarina	6	0	6	GCF_024227715.1
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halolamina	379439	506218	7	GCF_900115675.1
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halohasta	1121	1486	5	GCF_024494645.1
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halogranum	16	0	3	GCF_900114455.1
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Haloglomus	52	0	4	GCF_007421925.1
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halogeometricum	330	322	4	GCF_900115785.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Haloferula	391	0	9	GCA_945883695.1
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Haloferax	2577851	3734224	16	GCF_001368915.1
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Halococcaceae	Halococcus	38	0	15	GCA_003021045.1
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Halocatena	346654	462732	5	GCF_023115355.1
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Halobiforma	2823	3412	3	GCF_900112205.1
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halobellus	392561	524923	10	GCF_024464655.1
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halobaculum	205163	272589	11	GCF_009831625.1
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobacterium	22917	29661	14	GCF_021729015.1
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Haloarcula	2745211	3916969	13	GCF_002844335.1
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Haloarchaeobius	333161	446554	4	GCF_900103505.1
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Halobacteriaceae	Halarchaeum	14535	19437	4	GCF_014647455.2
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Halapricum	37	36	5	GCF_017094505.1
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Halalkalicoccaceae	Halalkalicoccus	60872	80752	4	GCF_001593955.1
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haladaptataceae	Haladaptatus	411042	548887	10	GCF_000376445.1
Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	GWF2-50-93	GWF2-50-93	120	0	3	GCA_001804815.1
Archaea	Aenigmatarchaeota	Aenigmatarchaeia	GW2011-AR5	GCA-2688965	GW2011-AR5	1562	2082	3	GCA_000806115.1
Archaea	Iainarchaeota	Iainarchaeia	Iainarchaeales	GW2011-AR10	GW2011-AR1	56	0	18	GCA_903831045.1
Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Granulicella_C	151	0	6	GCA_903970285.1
Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Granulicella_A	26	0	3	GCF_009766105.1
Bacteria	Acidobacteriota	Polarisedimenticolia	Gp22-AA2	Gp22-AA2	Gp22-AA3	474	0	3	GCA_003223145.1
Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	UBA2999	Gp6-AA45	572	0	8	GCA_016195295.1
Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	UBA2999	Gp6-AA40	203	0	13	GCA_016213695.1
Bacteria	Acidobacteriota	Terriglobia	Terriglobales	SbA1	Gp1-AA145	958	0	6	GCA_019247235.1
Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Gp1-AA112	Gp1-AA112	421	0	3	GCA_003225215.1
Bacteria	Krumholzibacteriota	Krumholzibacteria	LZORAL124-64-63	LZORAL124-64-63	Glo-17	1740	2316	4	GCA_022711765.1
Bacteria	Acidobacteriota	Holophagae	Holophagales	Holophagaceae	Geothrix	56958	75959	33	GCA_903927605.1
Archaea	Halobacteriota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Geoglobus	149	0	6	GCA_015522195.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	MB11C04	GCA-2730975	22637	29297	4	GCA_018695085.1
Bacteria	Latescibacterota	UBA2968	UBA8231	UBA8231	GCA-2724215	9273	11217	13	GCA_015660315.1
Bacteria	Marinisomatota	Marinisomatia	Marinisomatales	UBA1611	GCA-2722105	65	0	6	GCA_002722105.1
Bacteria	Marinisomatota	Marinisomatia	SCGC-AAA003-L08	GCA-002707645	GCA-2717625	132914	177228	3	GCA_002718585.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	DSM-45221	GCA-2690565	215	0	5	GCA_011522825.1
Bacteria	Zixibacteria	MSB-5A5	GN15	FEB-12	GCA-020346225	1	0	3	GCA_020351995.1
Bacteria	Margulisbacteria	Marinamargulisbacteria	GCA-2716485	GCA-002719695	GCA-002719695	3691	4869	3	GCA_002716725.1
Bacteria	Marinisomatota	Marinisomatia	Marinisomatales	TCS55	GCA-002713455	56034	74690	3	GCA_902581045.1
Bacteria	Marinisomatota	Marinisomatia	Marinisomatales	UBA1611	GCA-002708715	148	0	4	GCA_002694025.1
Bacteria	Marinisomatota	Marinisomatia	SCGC-AAA003-L08	GCA-002707645	GCA-002707645	39748	52949	4	GCA_002693365.1
Bacteria	Marinisomatota	Marinisomatia	Marinisomatales	TCS55	GCA-002701945	24652	32599	5	GCA_913041075.1
Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	GCA-002050365	264	0	7	GCA_013813755.1
Bacteria	Acidobacteriota	Terriglobia	Bryobacterales	Bryobacteraceae	Ga0077553	248804	331457	10	GCA_020247055.1
Archaea	Halobacteriota	Syntropharchaeia	ANME-1	ANME-1	G60ANME1	11978	15649	3	GCA_021159465.1
Bacteria	Marinisomatota	Marinisomatia	SCGC-AAA003-L08	TS1B11	G020354025	1	0	3	GCA_020355065.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	Fen-1467	5839	7176	5	GCA_903940425.1
Bacteria	Acidobacteriota	Terriglobia	Bryobacterales	Bryobacteraceae	Fen-330	549	0	3	GCA_003137035.1
Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Fen-181	FEN-299	931	601	3	GCA_003157675.1
Bacteria	Acidobacteriota	Thermoanaerobaculia	UBA5066	UBA5066	Fen-183	687	0	3	GCA_023717585.1
Bacteria	Zixibacteria	MSB-5A5	GN15	FEB-12	FEB-12	237	0	3	GCA_003105265.1
Bacteria	Bacillota_C	Negativicutes	Veillonellales	Veillonellaceae	F0422	640570	879343	10	GCF_003992315.1
Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	EX4572-44	Ethanoperedens	18188	24176	5	GCA_905067535.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	ER46	1581	1894	21	GCA_002288455.1
Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Edaphobacter	122	0	25	GCA_015655585.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	DEV007	EC70	514693	693566	11	GCA_004211885.1
Bacteria	Verrucomicrobiota	Kiritimatiellia	RFP12	UBA1067	DUPH01	62225	82450	4	GCA_012838435.1
Bacteria	Bacillota_B	DSM-12270	Thermacetogeniales	Thermacetogeniaceae	DULK01	149575	199867	3	GCA_902812385.1
Bacteria	Bacillota_B	Desulfotomaculia	Desulfotomaculales	Pelotomaculaceae	DTU098	106	0	3	GCA_002408725.1
Bacteria	Bacillota_B	DSM-12270	Thermacetogeniales	Thermacetogeniaceae	DTU068	283662	382551	4	GCA_001513545.1
Bacteria	Bacillota_B	Syntrophomonadia	Syntrophomonadales	DTU052	DTU052	193628	258448	4	GCA_012728655.1
Bacteria	Bacillota_B	Syntrophomonadia	Syntrophomonadales	Syntrophomonadaceae	DTU019	170	0	4	GCA_002402575.1
Bacteria	Bacillota_B	Syntrophomonadia	Syntrophomonadales	Syntrophomonadaceae	DTU018	5574	7358	3	GCA_001513155.1
Archaea	Iainarchaeota	Iainarchaeia	Iainarchaeales	DTGL01	DTGL01	15830	20985	3	GCA_017608995.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	J093	DSVZ01	2319	1904	3	GCA_021839785.1
Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	Methanosarcinaceae	DQIP01	2471	3200	3	GCA_023544565.1
Bacteria	Verrucomicrobiota	Kiritimatiellia	LD1-PB3_A	CAIQIC01	DP16D-bin41	14029	18367	4	GCA_903912445.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	Didemnitutus	10	0	11	GCA_002591725.1
Bacteria	Bacillota_C	Negativicutes	Veillonellales	Dialisteraceae	Dialister	5925	7811	25	GCA_900759415.1
Archaea	Hadarchaeota	Hadarchaeia	Hadarchaeales	Hadarchaeaceae	DG-33	1908	2220	3	GCA_023129675.1
Bacteria	Bacillota_B	Desulfotomaculia	Desulfotomaculales	Desulfotomaculaceae	Desulfotomaculum	1	0	10	GCF_000215085.1
Bacteria	Bacillota_B	Desulfitobacteriia	Desulfitobacteriales	Desulfitobacteriaceae	Desulfosporosinus	7134	9363	28	GCA_002413075.1
Bacteria	Bacillota_B	Desulfotomaculia	Desulfotomaculales	Desulfohalotomaculaceae	Desulforadius	19	0	3	GCA_009711615.1
Bacteria	Bacillota_B	Desulfotomaculia	Ammonifexales	Desulforudaceae	Desulfopertinax	40	0	3	GCA_002375985.1
Bacteria	Bacillota_B	Desulfotomaculia	Desulfotomaculales	Desulfovirgulaceae	Desulfofundulus	5795	7634	6	GCF_900129285.1
Bacteria	Bacillota_B	Desulfitobacteriia	Desulfitobacteriales	Desulfitobacteriaceae	Desulfitobacterium	1	0	6	GCF_000243135.2
Bacteria	Bacillota_B	Moorellia	Desulfitibacterales	Desulfitibacteraceae	Desulfitibacter	394	0	3	GCA_018333845.1
Bacteria	Bacillota_B	Desulfotomaculia	Desulfotomaculales	Desulfallaceae	Desulfallas	147765	197193	3	GCF_900113335.1
Bacteria	Bacillota_B	Dehalobacteriia	Dehalobacteriales	Dehalobacteriaceae	Dehalobacter	47168	62649	5	GCA_009910795.1
Bacteria	Marinisomatota	Marinisomatia	SCGC-AAA003-L08	D37C17	D37C17	51852	69320	4	GCA_014381415.1
Archaea	Iainarchaeota	Iainarchaeia	Iainarchaeales	JAFCCW01	CW01	206508	275625	4	GCA_018267725.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	CAKUMP01	Chthoniobacter	1790	2337	3	GCA_021414005.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chth-196	1474	1410	6	GCA_945906945.1
Bacteria	Acidobacteriota	Blastocatellia	Chloracidobacteriales	Chloracidobacteriaceae	Chloracidobacterium	84	0	5	GCA_025057975.1
Archaea	Aenigmatarchaeota	Aenigmatarchaeia	CG10238-14	CG10238-14	CG10238-14	145	0	3	GCA_017610225.1
Bacteria	UBA9089	CG2-30-40-21	CG2-30-40-21	CG2-30-40-21	CG2-30-40-21	181	0	4	GCA_020717845.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	Cephaloticoccus	215	0	8	GCA_002367815.1
Bacteria	Bacillota_C	Negativicutes	Selenomonadales	Selenomonadaceae	Centipeda	4884	6064	15	GCA_015265235.1
Bacteria	Bacillota_B	Z-2901	Carboxydothermales	Carboxydothermaceae	Carboxydothermus	323677	433233	3	GCF_000012865.1
Bacteria	Acidobacteriota	Thermoanaerobaculia	UBA5704	UBA5704	CALZIK01	215	0	3	GCA_022561975.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	CAJCBL01	56	0	10	GCA_016711225.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	V1-33	CAJBME01	13312	16691	3	GCA_023253575.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	CAIYUN01	478	0	5	GCA_903919625.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	CAIYFD01	202	0	3	GCA_900299415.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	UBA6821	CAIWMF01	18	0	7	GCA_021849805.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	UBA9464	CAIVQB01	148	0	4	GCA_903907925.1
Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	CAIVDV01	4331	5644	11	GCA_021816455.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	CAIUWA01	338	0	3	GCA_945859965.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	CAIURC01	105	0	3	GCA_945861435.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	CAITWF01	234148	312919	8	GCA_005799525.1
Bacteria	Hydrogenedentota	Hydrogenedentia	Hydrogenedentiales	CAITNO01	CAITNO01	3389	4311	4	GCA_903893795.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Palsa-1439	CAIQCK01	CAIQCK01	27	0	3	GCA_016222825.1
Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	Victivallaceae	CAIPAT01	53780	71229	4	GCA_903831825.1
Bacteria	Krumholzibacteriota	Krumholzibacteria	LZORAL124-64-63	LZORAL124-64-63	CAINDZ01	734840	1006628	7	GCA_016712675.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	CAIMTB01	CAIMTB01	301	0	4	GCA_016795425.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	UBA9464	CAILNN01	731	0	3	GCA_903864375.1
Bacteria	Bacillota_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	CAG-266	11012	14387	6	GCA_900554395.1
Bacteria	Bacillota_C	Negativicutes	Veillonellales	Megasphaeraceae	Caecibacter	85	0	4	GCF_014269395.1
Bacteria	Acidobacteriota	Terriglobia	Bryobacterales	Bryobacteraceae	CADEFT01	728159	971220	12	GCA_020847975.1
Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	UBA2999	CADEFD01	1733	1756	5	GCA_902826065.1
Bacteria	Verrucomicrobiota	Kiritimatiellia	LD1-PB3_B	Lenti-01	CACXEY01	5188	6513	3	GCA_902766695.1
Bacteria	Marinisomatota	Marinisomatia	Marinisomatales	UBA1611	CACEUX01	125	0	3	GCA_913020665.1
Bacteria	Verrucomicrobiota	Lentisphaeria	UBA1407	UBA1407	CAAGGB01	245783	328166	3	GCA_945827525.1
Bacteria	Acidobacteriota	Terriglobia	Bryobacterales	Bryobacteraceae	Bryobacter	138	0	4	GCA_019931185.1
Bacteria	Bacillota_B	Desulfotomaculia	Desulfotomaculales	Desulfocucumaceae	BRHc4a	175	0	3	GCA_023475565.1
Bacteria	Bacillota_B	Desulfotomaculia	Desulfotomaculales	Desulfallaceae	BRH-c8a	162	0	5	GCA_016841675.1
Bacteria	Acidobacteriota	Terriglobia	Bryobacterales	Bryobacteraceae	Bog-375	255	0	3	GCA_003157745.1
Bacteria	Acidobacteriota	Terriglobia	UBA7540	UBA7540	Bog-366	986	0	4	GCA_003171295.1
Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Koribacteraceae	Bog-257	86518	115408	7	GCA_003135475.1
Bacteria	Acidobacteriota	Terriglobia	Bryobacterales	Bryobacteraceae	BOG-234	612	0	12	GCA_010084195.1
Bacteria	Acidobacteriota	Terriglobia	Bryobacterales	Bryobacteraceae	BOG-224	366	0	4	GCA_903882645.1
Bacteria	Acidobacteriota	Terriglobia	Terriglobales	SbA1	Bog-209	4066	4689	15	GCA_003162255.1
Bacteria	Acidobacteriota	Terriglobia	Bryobacterales	Bryobacteraceae	Bog-105	1543	536	15	GCA_019243205.1
Archaea	Halobacteriota	Bog-38	Bog-38	Bog-38	Bog-38	186	0	6	GCA_003170935.1
Bacteria	Acidobacteriota	Vicinamibacteria	Bin61	Bin61	Bin61	5756	7324	9	GCA_012271265.1
Bacteria	Marinisomatota	UBA2242	UBA2242	UBA2242	B118-G9	13155	17183	4	GCA_018824205.1
Bacteria	Latescibacterota	4484-107	B68-G9	B68-G9	B68-G9	20072	26361	3	GCA_012961755.1
Bacteria	WOR-3	WOR-3	B3-TA06	B3-TA06	B3-TA06	153875	205818	6	GCA_005223075.1
Archaea	B1Sed10-29	B1Sed10-29	B1Sed10-29	B1Sed10-29	B1	216	0	131	GCA_002256395.1
Bacteria	Bacillota_C	Negativicutes	Selenomonadales	Selenomonadaceae	AWVT01	25	0	4	GCF_000469545.1
Bacteria	Bacillota_B	Dehalobacteriia	UBA4068	UBA5755	Avidehalobacter	27	0	6	GCA_017397935.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	UBA10450	AV80	4372	5721	7	GCA_003169695.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	UBA10450	AV69	101116	134819	12	GCA_003219175.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	UBA10450	AV40	8414	10961	5	GCA_003219215.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	AV2	AV2	257410	344056	4	GCA_003218515.1
Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	Aridibacter	501	0	6	GCA_013003295.1
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	DEV007	Arctic95D-9	708	0	24	GCA_022424805.1
